reaction_id,flux,absolute_flux,model_name,condition
PPCDC,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
PNTK,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
ASP1DC,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
ADNK1,0.0005838901049210975,0.0005838901049210975,iML1515,galactose_aerobic
PUNP1,-0.0005838901049210974,0.0005838901049210974,iML1515,galactose_aerobic
4HTHRA,-0.0005804197328266569,0.0005804197328266569,iML1515,galactose_aerobic
4HTHRK,0.0005804197328266569,0.0005804197328266569,iML1515,galactose_aerobic
ADCS,0.000580419732826581,0.000580419732826581,iML1515,galactose_aerobic
DHPS2,0.0005804197328265809,0.0005804197328265809,iML1515,galactose_aerobic
DHFS,0.0005804197328265809,0.0005804197328265809,iML1515,galactose_aerobic
ADCL,0.0005804197328265809,0.0005804197328265809,iML1515,galactose_aerobic
HPPK2,0.0005804197328265808,0.0005804197328265808,iML1515,galactose_aerobic
DHNPA2r,0.0005804197328265808,0.0005804197328265808,iML1515,galactose_aerobic
DNTPPA,0.0005804197328265807,0.0005804197328265807,iML1515,galactose_aerobic
DNMPPA,0.0005804197328265807,0.0005804197328265807,iML1515,galactose_aerobic
GTPCI,0.0005804197328265805,0.0005804197328265805,iML1515,galactose_aerobic
PAI2T,0.0003886816745981595,0.0003886816745981595,iML1515,galactose_aerobic
PAI2I,0.0003886816745981595,0.0003886816745981595,iML1515,galactose_aerobic
RHCCE,0.00038868167459815944,0.00038868167459815944,iML1515,galactose_aerobic
AHCYSNS,0.00038868167459815944,0.00038868167459815944,iML1515,galactose_aerobic
AI2K,0.00038868167459815944,0.00038868167459815944,iML1515,galactose_aerobic
NADK,0.00038781408156762006,0.00038781408156762006,iML1515,galactose_aerobic
RBFSb,0.00038694648855112825,0.00038694648855112825,iML1515,galactose_aerobic
PMDPHT,0.0003869464885511282,0.0003869464885511282,iML1515,galactose_aerobic
